palika_id,province_en,province_ne,district_en,district_ne,palika_name_en,palika_name_ne,palika_type_en,palika_type_ne,palika_full_name_en,palika_full_name_ne,palika_label,wards,population_2021,area_km2,website,source_url
bagmati-nuwakot-kispang-gaunpalika,Bagmati,बागमती,Nuwakot,नुवाकोट,Kispang,किस्पाङ,Gaunpalika,गाउँपालिका,Kispang Gaunpalika,किस्पाङ गाउँपालिका,किस्पाङ गाउँपालिका / Kispang Gaunpalika,0,14235,82.57,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-nuwakot-likhu-gaunpalika,Bagmati,बागमती,Nuwakot,नुवाकोट,Likhu,लिखु,Gaunpalika,गाउँपालिका,Likhu Gaunpalika,लिखु गाउँपालिका,लिखु गाउँपालिका / Likhu Gaunpalika,0,17728,47.88,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-nuwakot-myagang-gaunpalika,Bagmati,बागमती,Nuwakot,नुवाकोट,Myagang,म्यागङ,Gaunpalika,गाउँपालिका,Myagang Gaunpalika,म्यागङ गाउँपालिका,म्यागङ गाउँपालिका / Myagang Gaunpalika,0,12668,97.83,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-nuwakot-panchakanya-gaunpalika,Bagmati,बागमती,Nuwakot,नुवाकोट,Panchakanya,पञ्चकन्या,Gaunpalika,गाउँपालिका,Panchakanya Gaunpalika,पञ्चकन्या गाउँपालिका,पञ्चकन्या गाउँपालिका / Panchakanya Gaunpalika,0,13818,53.47,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-nuwakot-shivapuri-gaunpalika,Bagmati,बागमती,Nuwakot,नुवाकोट,Shivapuri,शिवपुरी,Gaunpalika,गाउँपालिका,Shivapuri Gaunpalika,शिवपुरी गाउँपालिका,शिवपुरी गाउँपालिका / Shivapuri Gaunpalika,0,17203,101.5,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-nuwakot-suryagadhi-gaunpalika,Bagmati,बागमती,Nuwakot,नुवाकोट,Suryagadhi,सुर्यगढी,Gaunpalika,गाउँपालिका,Suryagadhi Gaunpalika,सुर्यगढी गाउँपालिका,सुर्यगढी गाउँपालिका / Suryagadhi Gaunpalika,0,14919,49.09,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-nuwakot-tadi-gaunpalika,Bagmati,बागमती,Nuwakot,नुवाकोट,Tadi,तादी,Gaunpalika,गाउँपालिका,Tadi Gaunpalika,तादी गाउँपालिका,तादी गाउँपालिका / Tadi Gaunpalika,0,15933,69.8,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-nuwakot-tarkeshwar-gaunpalika,Bagmati,बागमती,Nuwakot,नुवाकोट,Tarkeshwar,तारकेश्वर,Gaunpalika,गाउँपालिका,Tarkeshwar Gaunpalika,तारकेश्वर गाउँपालिका,तारकेश्वर गाउँपालिका / Tarkeshwar Gaunpalika,0,14184,72.62,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-ramechhap-doramba-gaunpalika,Bagmati,बागमती,Ramechhap,रामेछाप,Doramba,दोरम्बा,Gaunpalika,गाउँपालिका,Doramba Gaunpalika,दोरम्बा गाउँपालिका,दोरम्बा गाउँपालिका / Doramba Gaunpalika,0,17686,140.88,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-ramechhap-gokulganga-gaunpalika,Bagmati,बागमती,Ramechhap,रामेछाप,Gokulganga,गोकुलगङ्गा,Gaunpalika,गाउँपालिका,Gokulganga Gaunpalika,गोकुलगङ्गा गाउँपालिका,गोकुलगङ्गा गाउँपालिका / Gokulganga Gaunpalika,0,17798,198.4,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-ramechhap-khandadevi-gaunpalika,Bagmati,बागमती,Ramechhap,रामेछाप,Khandadevi,खाँडादेवी,Gaunpalika,गाउँपालिका,Khandadevi Gaunpalika,खाँडादेवी गाउँपालिका,खाँडादेवी गाउँपालिका / Khandadevi Gaunpalika,0,19312,150.7,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-ramechhap-likhu-tamakoshi-gaunpalika,Bagmati,बागमती,Ramechhap,रामेछाप,Likhu Tamakoshi,लिखु तामाकोशी,Gaunpalika,गाउँपालिका,Likhu Tamakoshi Gaunpalika,लिखु तामाकोशी गाउँपालिका,लिखु तामाकोशी गाउँपालिका / Likhu Tamakoshi Gaunpalika,0,18325,124.51,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-ramechhap-manthali-municipality,Bagmati,बागमती,Ramechhap,रामेछाप,Manthali,मन्थली,Municipality,नगरपालिका,Manthali Municipality,मन्थली नगरपालिका,मन्थली नगरपालिका / Manthali Municipality,14,39695,211.78,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
bagmati-ramechhap-ramechhap-municipality,Bagmati,बागमती,Ramechhap,रामेछाप,Ramechhap,रामेछाप,Municipality,नगरपालिका,Ramechhap Municipality,रामेछाप नगरपालिका,रामेछाप नगरपालिका / Ramechhap Municipality,9,24971,202.45,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
bagmati-ramechhap-sunapati-gaunpalika,Bagmati,बागमती,Ramechhap,रामेछाप,Sunapati,सुनापती,Gaunpalika,गाउँपालिका,Sunapati Gaunpalika,सुनापती गाउँपालिका,सुनापती गाउँपालिका / Sunapati Gaunpalika,0,14658,86.98,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-ramechhap-umakunda-gaunpalika,Bagmati,बागमती,Ramechhap,रामेछाप,Umakunda,उमाकुण्ड,Gaunpalika,गाउँपालिका,Umakunda Gaunpalika,उमाकुण्ड गाउँपालिका,उमाकुण्ड गाउँपालिका / Umakunda Gaunpalika,0,16590,451.99,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-rasuwa-aamachodingmo-gaunpalika,Bagmati,बागमती,Rasuwa,रसुवा,Aamachodingmo,आमाछोदिङमो,Gaunpalika,गाउँपालिका,Aamachodingmo Gaunpalika,आमाछोदिङमो गाउँपालिका,आमाछोदिङमो गाउँपालिका / Aamachodingmo Gaunpalika,0,6673,682.23,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-rasuwa-gosaikund-gaunpalika,Bagmati,बागमती,Rasuwa,रसुवा,Gosaikund,गोसाईकुण्ड,Gaunpalika,गाउँपालिका,Gosaikund Gaunpalika,गोसाईकुण्ड गाउँपालिका,गोसाईकुण्ड गाउँपालिका / Gosaikund Gaunpalika,0,7788,978.77,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-rasuwa-kalika-gaunpalika,Bagmati,बागमती,Rasuwa,रसुवा,Kalika,कालिका,Gaunpalika,गाउँपालिका,Kalika Gaunpalika,कालिका गाउँपालिका,कालिका गाउँपालिका / Kalika Gaunpalika,0,10115,192.54,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-rasuwa-naukunda-gaunpalika,Bagmati,बागमती,Rasuwa,रसुवा,Naukunda,नौकुण्ड,Gaunpalika,गाउँपालिका,Naukunda Gaunpalika,नौकुण्ड गाउँपालिका,नौकुण्ड गाउँपालिका / Naukunda Gaunpalika,0,12344,126.99,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-rasuwa-uttargaya-gaunpalika,Bagmati,बागमती,Rasuwa,रसुवा,Uttargaya,उत्तरगया,Gaunpalika,गाउँपालिका,Uttargaya Gaunpalika,उत्तरगया गाउँपालिका,उत्तरगया गाउँपालिका / Uttargaya Gaunpalika,0,8555,104.51,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhuli-dudhauli-municipality,Bagmati,बागमती,Sindhuli,सिन्धुली,Dudhauli,दुधौली,Municipality,नगरपालिका,Dudhauli Municipality,दुधौली नगरपालिका,दुधौली नगरपालिका / Dudhauli Municipality,14,70207,390.39,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
bagmati-sindhuli-ghyanglekh-gaunpalika,Bagmati,बागमती,Sindhuli,सिन्धुली,Ghyanglekh,घ्याङलेख,Gaunpalika,गाउँपालिका,Ghyanglekh Gaunpalika,घ्याङलेख गाउँपालिका,घ्याङलेख गाउँपालिका / Ghyanglekh Gaunpalika,0,12652,166.77,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhuli-golanjor-gaunpalika,Bagmati,बागमती,Sindhuli,सिन्धुली,Golanjor,गोलन्जोर,Gaunpalika,गाउँपालिका,Golanjor Gaunpalika,गोलन्जोर गाउँपालिका,गोलन्जोर गाउँपालिका / Golanjor Gaunpalika,0,18737,184.13,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhuli-hariharpurgadhi-gaunpalika,Bagmati,बागमती,Sindhuli,सिन्धुली,Hariharpurgadhi,हरिहरपुरगढी,Gaunpalika,गाउँपालिका,Hariharpurgadhi Gaunpalika,हरिहरपुरगढी गाउँपालिका,हरिहरपुरगढी गाउँपालिका / Hariharpurgadhi Gaunpalika,0,26505,343.9,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhuli-kamalamai-municipality,Bagmati,बागमती,Sindhuli,सिन्धुली,Kamalamai,कमलामाई,Municipality,नगरपालिका,Kamalamai Municipality,कमलामाई नगरपालिका,कमलामाई नगरपालिका / Kamalamai Municipality,14,71016,482.57,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
bagmati-sindhuli-marin-gaunpalika,Bagmati,बागमती,Sindhuli,सिन्धुली,Marin,मरिण,Gaunpalika,गाउँपालिका,Marin Gaunpalika,मरिण गाउँपालिका,मरिण गाउँपालिका / Marin Gaunpalika,0,28808,324.55,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhuli-phikkal-gaunpalika,Bagmati,बागमती,Sindhuli,सिन्धुली,Phikkal,फिक्कल,Gaunpalika,गाउँपालिका,Phikkal Gaunpalika,फिक्कल गाउँपालिका,फिक्कल गाउँपालिका / Phikkal Gaunpalika,0,15910,186.06,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhuli-sunkoshi-gaunpalika,Bagmati,बागमती,Sindhuli,सिन्धुली,Sunkoshi,सुनकोशी,Gaunpalika,गाउँपालिका,Sunkoshi Gaunpalika,सुनकोशी गाउँपालिका,सुनकोशी गाउँपालिका / Sunkoshi Gaunpalika,0,18375,154.68,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhuli-tinpatan-gaunpalika,Bagmati,बागमती,Sindhuli,सिन्धुली,Tinpatan,तिनपाटन,Gaunpalika,गाउँपालिका,Tinpatan Gaunpalika,तिनपाटन गाउँपालिका,तिनपाटन गाउँपालिका / Tinpatan Gaunpalika,0,34889,280.26,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhupalchok-balephi-gaunpalika,Bagmati,बागमती,Sindhupalchok,सिन्धुपाल्चोक,Balephi,बलेफी,Gaunpalika,गाउँपालिका,Balephi Gaunpalika,बलेफी गाउँपालिका,बलेफी गाउँपालिका / Balephi Gaunpalika,0,17085,61.6,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhupalchok-barhabise-municipality,Bagmati,बागमती,Sindhupalchok,सिन्धुपाल्चोक,Barhabise,बाह्रविसे,Municipality,नगरपालिका,Barhabise Municipality,बाह्रविसे नगरपालिका,बाह्रविसे नगरपालिका / Barhabise Municipality,9,24109,96.73,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
bagmati-sindhupalchok-bhotekoshi-gaunpalika,Bagmati,बागमती,Sindhupalchok,सिन्धुपाल्चोक,Bhotekoshi,भोटेकोशी,Gaunpalika,गाउँपालिका,Bhotekoshi Gaunpalika,भोटेकोशी गाउँपालिका,भोटेकोशी गाउँपालिका / Bhotekoshi Gaunpalika,0,14318,278.31,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
bagmati-sindhupalchok-chautara-sangachokgadhi-municipality,Bagmati,बागमती,Sindhupalchok,सिन्धुपाल्चोक,Chautara Sangachokgadhi,चौतारा साँगाचोकगढी,Municipality,नगरपालिका,Chautara Sangachokgadhi Municipality,चौतारा साँगाचोकगढी नगरपालिका,चौतारा साँगाचोकगढी नगरपालिका / Chautara Sangachokgadhi Municipality,14,42668,165.25,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
